Id,name,followers,popularity,genres,chart_hits,top_chart
7JthQ6zwNzfxRfIEjp6wUs,HIRAIDAI,1205276.0,66,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",['jp (34)'],jp
08ZqXO40nMrhBoGma4kls2,SyKo,117715.0,58,['glitchcore'],"['bg (1)', 'ee (1)', 'lv (1)', 'lt (1)', 'ro (1)', 'ru (1)', 'sa (1)', 'ua (1)', 'ae (1)']",bg
5RRPSRJpISAWEPOeSfYuhV,Rino Gaetano,647105.0,55,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",['it (1)'],it
5XkrVVn0lQIVPkH55nbTgZ,R-chord,146283.0,45,"['mandopop', 'taiwan pop', 'taiwan singer-songwriter']",['tw (23)'],tw
0FEJqmeLRzsXj8hgcZaAyB,Indila,953840.0,68,['french pop'],"['be (3)', 'bg (4)', 'eg (1)', 'ee (1)', 'fr (4)', 'de (1)', 'gr (2)', 'lu (1)', 'ma (1)', 'nl (2)', 'no (1)', 'pl (2)', 'sa (2)', 'sk (1)', 'ch (1)', 'tr (2)', 'ae (1)']",bg
7EK1bQADBoqbYXnT4Cqv9w,John Denver,1646622.0,67,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']","['gb (1)', 'be (2)', 'ca (2)', 'ee (1)', 'hu (2)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (2)', 'mt (2)', 'nl (1)', 'pl (1)', 'th (1)']",be
24BYRlsS8uIO4jA71mJ4Js,Imran Khan,1500980.0,63,"['desi hip hop', 'desi pop', 'desi trap', 'modern bollywood', 'pakistani hip hop']","['in (3)', 'sa (1)']",in
6sYR8JTRUUUzSD9IydLhfG,Guizmo,528654.0,52,"['french hip hop', 'pop urbaine', 'rap francais', 'rap inde']",['fr (6)'],fr
5U1dINFKjJlYNOSdMrHlRh,16 Typh,162704.0,41,['vietnamese hip hop'],['vn (3)'],vn
5r0Fhn5JfkbhPG8wXRu0iY,Xiao Qiu,11728.0,30,"['taiwan pop', 'taiwan singer-songwriter']",['tw (4)'],tw
6GTyqYZ5IvCrYwpVoPqNkq,Ylona,141.0,4,[],['ph (2)'],ph
15EdXJSvJSrjOGXsIimK0d,Ameen Khattab,213478.0,33,['mahraganat'],['eg (2)'],eg
5t8dw8yCWNAezW6wP3ZOGh,Alex Kunnari,4341.0,33,['finnish edm'],['fi (1)'],fi
5nPOO9iTcrs9k6yFffPxjH,Röyksopp,785861.0,62,"['alternative dance', 'downtempo', 'electronica', 'electropop', 'trip hop']","['au (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'gr (2)', 'hu (1)', 'lt (2)', 'no (14)', 'se (2)', 'tw (1)']",no
5snNHNlYT2UrtZo5HCJkiw,Epik High,630279.0,56,"['k-pop', 'k-rap', 'korean old school hip hop', 'korean pop']","['hk (2)', 'id (1)', 'my (5)', 'sg (3)', 'kr (5)', 'tw (5)', 'th (1)', 'vn (2)']",my
30ut8L4gmEz4vNr1zNhpbh,Ida Corr,19008.0,54,['scandipop'],['dk (1)'],dk
64d1rUxfizSAOE9UbMnUZd,Sezen Aksu,6287949.0,68,['turkish pop'],['tr (38)'],tr
1FiQqcHOoNc3yLBnYq8UAE,6licium,430.0,19,[],['cz (1)'],cz
78rEst9B8h5utylmzIoUgb,Samuel Jack,10943.0,50,['uk pop'],['ie (1)'],ie
1AACxWCwNIa3ecOBQJnXRV,Nino Freestyle,122160.0,50,"['dominican pop', 'trap dominicano']",['do (6)'],do
6HYjkczJfUdGcwIGPOq5P2,Myra Granberg,26819.0,54,"['swedish idol pop', 'swedish pop']","['no (1)', 'se (11)']",se
6MlVGjgieHwMJCPBjU41dN,Maciej Musiałowski,18644.0,32,['polish pop'],['pl (1)'],pl
27vSXvM0Ht2xGwRUUwpBAg,Jaylann,9149.0,36,['moroccan pop'],['ma (2)'],ma
2FgZrgTMX6Sk0VNcOsEPmm,Punch,262950.0,62,"['k-pop', 'korean pop']",['tw (1)'],tw
05X5qdeeGgBQe115bTNlWu,Pede B,18460.0,40,['danish hip hop'],['dk (2)'],dk
7J1vWiNwuDejpbK41xiuSH,Arrow,1510.0,0,[],['hk (1)'],hk
0z2GNeBgnQO3UPOmqpAi1X,Jeff,0.0,0,[],['tr (1)'],tr
6lESE9VeLV05vQBw8TB4YA,IT’S,1331.0,20,[],['tw (1)'],tw
5bbDzC9XXR8rxW9OIjAven,gazzzy,8811.0,52,['sad lo-fi'],['sa (1)'],sa
1WLKjYJX9YHSlwufclauhg,URBOYTJ,762615.0,52,"['thai hip hop', 'thai pop']",['th (20)'],th
3GmeMFpBRcVlf9OUwlsuo0,Jens Book-Jenssen,1776.0,21,"['classic norwegian pop', 'vintage norwegian pop']",['no (1)'],no
6CAOElXrWvhb594GKitCch,Trunks,32391.0,50,['trap brasileiro'],['br (1)'],br
0WAZJYudbUpl0EOjvdrnRG,Julio Bashmore,67425.0,36,"['bristol electronic', 'future garage', 'uk bass']",['pl (1)'],pl
5lLpwQ6qv9uml76PIiRhxn,Kandráčovci,15578.0,36,"['heligonka', 'moderne ludovky', 'rusyn folk', 'slovak folk', 'slovak pop']",['sk (1)'],sk
15A3eJ05XZObM0QEh1zfTo,นนน กรภัทร์,80939.0,44,['thai idol'],['th (3)'],th
0rEuaTPLMhlViNCJrg3NEH,Beast In Black,201836.0,60,"['finnish heavy metal', 'finnish power metal', 'melodic metal', 'power metal']",['fi (6)'],fi
2BTS8Np1YzPQuXjgdlqsBB,Emanero,60564.0,59,"['argentine hip hop', 'rap conciencia', 'rap underground argentino']","['ar (1)', 'bo (1)', 'ec (1)', 'py (1)', 'uy (1)']",ar
0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,1005825.0,66,"['liverpool indie', 'modern rock', 'rock']","['us (1)', 'gb (4)', 'au (1)', 'at (1)', 'bo (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'ee (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'my (1)', 'mt (1)', 'nz (1)', 'pa (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'ch (1)', 'tw (1)', 'tr (1)']",gb
1uIxyLR92jtMUHggz3Whvg,Sestā Jūdze,1555.0,23,['latvian pop'],['lv (1)'],lv
5R42oko4xV2U7uqlZXbzqk,Simeon,2025.0,36,"['scandinavian r&b', 'swedish trap pop']",['se (1)'],se
4YXycRbyyAE0wozTk7QMEq,Matoma,706492.0,66,"['dance pop', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']","['us (2)', 'gb (3)', 'ar (1)', 'au (3)', 'at (4)', 'be (4)', 'bo (1)', 'br (1)', 'bg (4)', 'ca (3)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (2)', 'cz (4)', 'dk (5)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (4)', 'fi (12)', 'fr (2)', 'de (4)', 'gr (4)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (4)', 'is (3)', 'id (3)', 'ie (3)', 'it (4)', 'lv (4)', 'lt (7)', 'lu (4)', 'my (3)', 'mt (4)', 'mx (1)', 'nl (3)', 'nz (2)', 'no (32)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (4)', 'pl (4)', 'pt (3)', 'ro (1)', 'sg (4)', 'sk (4)', 'es (1)', 'se (11)', 'ch (4)', 'tw (5)', 'th (1)', 'tr (2)', 'uy (1)']",no
1itXAnp2giHFQSzcvdN7xg,H16,62058.0,40,"['czsk hip hop', 'slovak hip hop']",['sk (18)'],sk
44pWZb5cKs7MHIMPwQNcZc,Olivia Eliasson,1233.0,8,[],['se (1)'],se
77QIEno3j2L5WkrHkh2OnP,Sir Mich,33369.0,57,['polish hip hop'],['pl (2)'],pl
6sfUgwUTFjy1SNF2uWOcPp,Kate Miller-Heidke,63804.0,40,"['australian pop', 'australian singer-songwriter', 'lilith', 'piano rock']","['cy (1)', 'ee (1)', 'is (1)', 'il (1)', 'lt (1)', 'mt (1)', 'no (1)', 'se (1)']",cy
4GAS1OgXh8D5pEA6s6eBNW,Valentino,179208.0,50,['reggaeton'],"['ar (2)', 'bo (2)', 'cl (3)', 'co (3)', 'cr (2)', 'do (3)', 'ec (2)', 'sv (1)', 'gt (2)', 'hn (2)', 'mt (1)', 'mx (2)', 'ni (2)', 'pa (3)', 'py (3)', 'pe (2)', 'es (2)', 'uy (2)']",cl
7qPLO2XOUaRrRxkvLZ3AEK,Zeeba,218502.0,62,"['brazilian edm', 'nova mpb']",['br (2)'],br
15kGQ75uyHlhEeK4ZK40YB,ROS,9423.0,17,[],['it (1)'],it
5Cbb6xFbK9HY3T2HvC0Wwm,Christmas Zero,0.0,0,[],['ee (1)'],ee
6VPUQ3UqHxeeVvROl2kZqb,Lukr,6020.0,29,[],['at (1)'],at
6ybPDO4tvcfSl9SbHzrB8K,Aida gean,2.0,0,[],['ua (2)'],ua
1l5hkQZj28djsCJWtN62wm,Zayed Al Saleh,10829.0,20,['khaliji'],['sa (1)'],sa
7yK3vix9XmeNwPDmjGs78F,Manal,410396.0,51,"['arabic hip hop', 'moroccan pop', 'rap maroc']",['ma (20)'],ma
4LWoeUqnRrGEulTsTZrFdd,Kaja Rode,474.0,11,['eurovision'],['no (1)'],no
3UwlejyX2b458azZ7eCnHb,HyunA,2002179.0,58,['k-pop'],"['hk (3)', 'my (1)', 'ru (1)', 'sg (2)', 'kr (1)', 'tw (3)', 'th (2)', 'vn (1)']",hk
0YMeriqrS3zgsX24nfY0F0,The Tragically Hip,849612.0,59,"['canadian indie', 'canadian rock', 'kingston on indie', 'ontario indie', 'rock']",['ca (9)'],ca
7rTPCNINGzMp3Hc8Xqht5Z,13 Block,633359.0,52,"['french hip hop', 'pop urbaine', 'rap francais']","['be (1)', 'fr (33)', 'lu (1)', 'ch (1)']",fr
2wHicAG4gMIseKmYuPUcIw,Vojtaano,14594.0,38,"['czech hip hop', 'czech pop', 'czech rock', 'czsk viral pop']",['cz (1)'],cz
78u00MLyG46IkmM8HC6H0l,Mew Suppasit,131211.0,45,['thai idol'],['th (5)'],th
0r0R5nIjDY04TfxRM10Bcb,Alligatoah,1047227.0,65,['german pop'],"['at (33)', 'de (50)', 'lu (1)', 'ch (2)']",de
4qRXrzUmdy3p33lgvJEzdv,Paul Kim,199848.0,52,"['k-pop', 'korean pop']",['kr (2)'],kr
3hq7WoPJsrRP0KMSLhUgRz,Murilo Huff,365942.0,72,"['arrocha', 'sertanejo pop']",['br (10)'],br
5Vo1hnCRmCM6M4thZCInCj,Official HIGE DANdism,4802003.0,70,"['anime', 'anime rock', 'j-pop']","['hk (1)', 'jp (39)', 'my (1)', 'kr (1)', 'tw (2)']",jp
2wIcDrGIOP35LTxKLpiwXX,Sevz,764.0,35,[],['no (1)'],no
360IAlyVv4PCEVjgyMZrxK,Miguel,4195623.0,77,"['dance pop', 'pop', 'r&b', 'urban contemporary']","['us (10)', 'gb (1)', 'ar (1)', 'au (4)', 'be (3)', 'bg (1)', 'ca (5)', 'cy (1)', 'cz (2)', 'dk (2)', 'ee (1)', 'gr (1)', 'hk (2)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (2)', 'mt (1)', 'mx (1)', 'nl (2)', 'nz (5)', 'pe (1)', 'ph (2)', 'pl (3)', 'pt (1)', 'ro (1)', 'sa (1)', 'sg (2)', 'sk (1)', 'za (2)', 'se (1)', 'ch (2)', 'tw (3)', 'tr (2)']",us
2vm8GdHyrJh2O2MfbQFYG0,Ingrid Michaelson,780402.0,59,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow', 'pop rock']","['us (1)', 'at (1)', 'ca (2)', 'cz (1)', 'ee (1)', 'de (1)', 'gr (1)', 'hk (2)', 'hu (1)', 'is (1)', 'ie (1)', 'lv (2)', 'lt (1)', 'my (2)', 'mt (2)', 'ph (2)', 'pl (1)', 'sg (2)', 'sk (1)', 'ch (1)', 'tw (2)', 'tr (1)']",ca
5ttgIeUVka6FLyi00Uu5h8,Jauz,373735.0,58,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",['be (1)'],be
2Z9KL8Zmqx5Sg3cd7Fldhl,Olexesh,858401.0,64,"['german drill', 'german hip hop']","['at (31)', 'de (63)', 'lu (2)', 'ch (32)']",de
0NIIxcxNHmOoyBx03SfTCD,Tinashe,2440457.0,69,"['alternative r&b', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'rap', 'uk pop', 'urban contemporary']","['us (3)', 'gb (2)', 'au (3)', 'be (3)', 'bg (4)', 'ca (5)', 'cz (3)', 'dk (2)', 'ee (2)', 'de (1)', 'gr (2)', 'hk (3)', 'hu (2)', 'is (2)', 'ie (1)', 'it (1)', 'lv (2)', 'lt (3)', 'my (3)', 'mt (2)', 'nl (1)', 'nz (3)', 'no (2)', 'ph (2)', 'pl (2)', 'sg (3)', 'sk (2)', 'se (1)', 'ch (4)', 'tw (4)', 'tr (2)']",ca
27T030eWyCQRmDyuvr1kxY,Scorpions,5776554.0,72,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",['cy (4)'],cy
5ZVHfahjeu8Z81RYyhcLDH,Euroo,9696.0,40,"['swedish hip hop', 'swedish trap pop']",['se (2)'],se
5r9ztVKKvfGfouL15P2Ixw,Hans Entertainment,7432.0,28,[],"['at (1)', 'de (1)']",at
1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,163074.0,51,"['big room', 'edm', 'electro house', 'funky tech house', 'german techno', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']","['us (1)', 'au (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'id (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'nz (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'ch (1)', 'tw (1)']",us
66NmU5epI0ONGmdCRbLpmW,Feby Putri,1126780.0,65,['indonesian pop'],"['id (3)', 'my (1)']",id
7w29MU70EVgvR0c5f4wIxf,Winterland Big Band,3.0,0,[],"['gb (1)', 'au (1)']",gb
6BNMwUozbYoSSgTJPWKXRH,Doris 68,2.0,0,[],['ni (10)'],ni
4kYSro6naA4h99UJvo89HB,Cardi B,20361435.0,80,"['dance pop', 'pop', 'rap']","['us (19)', 'gb (17)', 'ar (2)', 'au (16)', 'at (10)', 'be (10)', 'bo (3)', 'br (5)', 'bg (19)', 'ca (19)', 'cl (2)', 'co (4)', 'cr (6)', 'cy (15)', 'cz (9)', 'dk (11)', 'do (14)', 'ec (2)', 'eg (3)', 'sv (5)', 'ee (11)', 'fi (11)', 'fr (7)', 'de (10)', 'gr (16)', 'gt (3)', 'hn (6)', 'hk (10)', 'hu (11)', 'is (17)', 'in (2)', 'id (5)', 'ie (17)', 'il (9)', 'it (6)', 'jp (6)', 'lv (11)', 'lt (12)', 'lu (14)', 'my (8)', 'mt (10)', 'mx (3)', 'ma (3)', 'nl (10)', 'nz (14)', 'ni (5)', 'no (11)', 'pa (7)', 'py (3)', 'pe (4)', 'ph (7)', 'pl (6)', 'pt (10)', 'ro (14)', 'ru (2)', 'sa (3)', 'sg (9)', 'sk (10)', 'za (5)', 'kr (3)', 'es (4)', 'se (11)', 'ch (10)', 'tw (10)', 'th (7)', 'tr (6)', 'ua (2)', 'ae (4)', 'uy (3)', 'vn (5)', 'ad (1)']",us
5ZOMkfINXvTF4GqNwHPsfW,Badoxa,135913.0,45,"['kizomba', 'portuguese pop']",['pt (8)'],pt
5qZLYtTL3ldN6Uw7OXHESR,Sa4,241730.0,59,"['deep german hip hop', 'german hip hop', 'german underground rap']","['at (5)', 'de (14)', 'lu (4)', 'ch (5)']",de
4yos94vHbPhhiNdyYO2uan,POL1Z1STENS0HN a.k.a. Jan Böhmermann,43861.0,36,['german alternative rap'],"['at (1)', 'de (3)']",de
4pAV5NzEnMeNxokMWop1Gr,Circle 9,81.0,0,[],"['is (12)', 'lt (9)']",is
0xs0DDAAat35MBE3KVOlVY,Dubbo,3025.0,6,['austin hip hop'],['lt (1)'],lt
5lXfVoQxVgC5fpjkVqvNYn,Isaiah Firebrace,52781.0,49,"['australian pop', 'australian talent show']","['us (1)', 'au (1)', 'at (1)', 'be (2)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (2)', 'de (1)', 'gr (2)', 'hk (1)', 'hu (2)', 'is (2)', 'id (2)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (2)', 'lu (1)', 'my (1)', 'mt (2)', 'nl (1)', 'nz (1)', 'no (2)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'se (2)', 'ch (1)', 'tw (1)']",be
2GHclqNVjqGuiE5mA7BEoc,Common,833451.0,62,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'neo soul', 'political hip hop', 'rap']","['us (1)', 'be (1)', 'ca (1)', 'dk (1)', 'hk (1)', 'is (1)', 'ie (1)', 'pa (1)', 'pl (1)', 'pt (1)', 'sk (1)']",us
16srr0TMexvouPYyxjoBfy,Dragana Kosic,4.0,0,[],['ni (1)'],ni
7H3TyvM3dpW78cru0Oaui9,YONII,155568.0,50,['german hip hop'],"['at (4)', 'de (6)', 'lu (1)', 'ch (3)']",de
7c1HgFDe8ogy5NOZ1ANCJQ,"Car, the garden",110672.0,51,"['k-indie', 'korean pop']","['id (1)', 'my (1)', 'th (1)']",id
5DkmrXKeWgDS86KKEw45o6,Rancore,170918.0,51,"['italian hip hop', 'italian indie pop', 'italian underground hip hop']",['it (2)'],it
6QpiYjzVCiO7063DWLTII7,HammAli,84170.0,42,[],"['ru (1)', 'ua (1)']",ru
3DRcGS7R3ExecDZjfne2HM,Krozz,265.0,20,[],['lu (1)'],lu
5rmy4yOHBOptMctO6t5Drl,Kim Chiu,161108.0,34,"['classic opm', 'opm']",['ph (1)'],ph
3ront3zvcdInux0rUVQLF2,Tur-G,34914.0,38,"['dutch hip hop', 'dutch rap pop']",['nl (2)'],nl
6px2zTzjQAPLkuea5qQ2Gx,Boulevard des Airs,184089.0,48,"['francoton', 'french pop', 'variete francaise']",['fr (4)'],fr
3D4BVTTywiC0afapUVI8Cd,KsFreakWhatElse,37628.0,21,[],['at (1)'],at
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,2087675.0,71,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house', 'uk pop']","['us (7)', 'gb (4)', 'ar (3)', 'au (4)', 'at (5)', 'be (5)', 'bo (2)', 'br (3)', 'bg (4)', 'ca (7)', 'cl (2)', 'co (2)', 'cr (2)', 'cy (4)', 'cz (5)', 'dk (3)', 'do (2)', 'ec (2)', 'sv (2)', 'ee (6)', 'fi (5)', 'fr (2)', 'de (3)', 'gr (4)', 'gt (2)', 'hn (2)', 'hk (7)', 'hu (6)', 'is (2)', 'id (7)', 'ie (4)', 'il (1)', 'it (2)', 'jp (1)', 'lv (5)', 'lt (8)', 'lu (4)', 'my (7)', 'mt (4)', 'mx (2)', 'nl (4)', 'nz (4)', 'ni (3)', 'no (8)', 'pa (2)', 'py (2)', 'pe (2)', 'ph (8)', 'pl (7)', 'pt (4)', 'ro (1)', 'sg (9)', 'sk (8)', 'es (2)', 'se (8)', 'ch (6)', 'tw (10)', 'th (6)', 'tr (4)', 'uy (2)', 'vn (2)']",tw
2olr4xM2nA4Sj2yhJnCoO6,Tornike Kipiani,951.0,16,[],['is (1)'],is
6hyMWrxGBsOx6sWcVj1DqP,Sebastian Ingrosso,938110.0,62,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']","['gb (1)', 'ar (1)', 'au (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'ie (1)', 'it (1)', 'nl (1)', 'no (2)', 'pt (1)', 'sg (1)', 'se (2)']",no
2r7sssoF6zZbPOG0U0YOem,Berg,60743.0,47,"['progressive psytrance', 'psychedelic trance']",['il (1)'],il
0tzSBCPJZmHTdOA3ZV2mN3,CL,1064466.0,60,['k-pop'],"['bg (1)', 'hk (1)', 'id (2)', 'my (4)', 'ph (1)', 'sg (2)', 'kr (3)', 'tw (3)', 'vn (1)']",my
68tIJ2KGC2bUs1cmIhJ9mW,Alain Clark,66131.0,45,"['dutch pop', 'dutch rock']",['nl (1)'],nl
11WOy8bNZ7WpdX89ILYNEW,Gio,4830.0,32,['danish hip hop'],['dk (7)'],dk
49801AhfB2xOoOqtRZXv4H,Klikkmonopolet,1505.0,44,['russelater'],['no (1)'],no
1cUpGtXcSQsovNYEZOQgOG,Nanpa Básico,1834105.0,71,"['colombian hip hop', 'mexican hip hop']","['cl (1)', 'mx (2)']",mx
0233UJe9jt3aA8pYZO82q4,Kush Lmes,1.0,0,['drill espanol'],['do (1)'],do
55gbXGYO6aftrjYTarHqIx,Vicky Singh,1908.0,0,['indian lo-fi'],['in (1)'],in
3I5WNQR2o5jkAibQVWqdqs,Mammút,16091.0,24,"['icelandic post-punk', 'icelandic rock']",['is (1)'],is
3uCu2WgyG0Iw50ylOYDSpH,Maria Gadú,1298862.0,59,"['mpb', 'nova mpb', 'umbanda']",['br (1)'],br
5f7VJjfbwm532GiveGC0ZK,Lil Baby,11530234.0,89,"['atl hip hop', 'atl trap', 'rap', 'trap']","['us (62)', 'gb (16)', 'au (6)', 'at (3)', 'be (6)', 'bg (14)', 'ca (51)', 'cy (10)', 'cz (3)', 'dk (5)', 'do (1)', 'ee (4)', 'fi (3)', 'fr (2)', 'de (3)', 'gr (11)', 'hn (1)', 'hk (2)', 'hu (4)', 'is (20)', 'ie (7)', 'il (4)', 'lv (7)', 'lt (10)', 'lu (16)', 'mt (11)', 'ma (4)', 'nl (5)', 'nz (5)', 'no (8)', 'pa (1)', 'pt (6)', 'ro (13)', 'sa (3)', 'sg (1)', 'sk (4)', 'za (13)', 'se (3)', 'ch (8)', 'tw (2)', 'th (1)', 'ae (7)']",us
4MTNXrn0TAHwVwhYNeZjkF,Miniminter,170281.0,36,['social media pop'],['gb (1)'],gb
3fNxc8lFimZHQfRZHeskfj,Marco Carta,84478.0,30,"['italian adult pop', 'italian pop rock']",['it (2)'],it
3mvgs4aBKbw4eIqizZmyp4,Greifarnir,1424.0,20,"['classic icelandic pop', 'icelandic pop']",['is (1)'],is
1n9MS5jDsiVS3x3ArntcnW,Lin Hsin Yi,48805.0,35,"['mandopop', 'taiwan pop']",['tw (4)'],tw
1EUq1MC4vfYYxcVK9aJnXf,Della,221802.0,48,"['mandopop', 'taiwan pop']","['hk (1)', 'sg (1)', 'tw (17)']",tw
4lH0PRAS3yV8O05E5lTqwk,Nahaze,5707.0,28,[],['it (1)'],it
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,27956268.0,82,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","['us (23)', 'gb (21)', 'ar (18)', 'au (18)', 'at (14)', 'be (18)', 'bo (12)', 'br (21)', 'bg (25)', 'ca (25)', 'cl (8)', 'co (14)', 'cr (16)', 'cy (24)', 'cz (15)', 'dk (12)', 'do (15)', 'ec (9)', 'eg (9)', 'sv (18)', 'ee (17)', 'fi (14)', 'fr (8)', 'de (12)', 'gr (25)', 'gt (11)', 'hn (11)', 'hk (24)', 'hu (24)', 'is (12)', 'in (8)', 'id (10)', 'ie (25)', 'il (11)', 'it (9)', 'jp (10)', 'lv (16)', 'lt (23)', 'lu (20)', 'my (25)', 'mt (22)', 'mx (11)', 'ma (8)', 'nl (17)', 'nz (16)', 'ni (14)', 'no (17)', 'pa (19)', 'py (8)', 'pe (10)', 'ph (19)', 'pl (16)', 'pt (25)', 'ro (14)', 'sa (9)', 'sg (25)', 'sk (25)', 'za (10)', 'kr (3)', 'es (13)', 'se (14)', 'ch (18)', 'tw (26)', 'th (17)', 'tr (6)', 'ae (10)', 'uy (19)', 'vn (13)']",tw
5EvFsr3kj42KNv97ZEnqij,Shaggy,1795159.0,72,"['dance pop', 'pop rap', 'reggae fusion']","['us (1)', 'gb (2)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'br (1)', 'bg (1)', 'ca (3)', 'cl (2)', 'co (2)', 'cr (1)', 'cz (2)', 'do (1)', 'ec (2)', 'sv (2)', 'ee (1)', 'fi (4)', 'de (1)', 'gr (3)', 'gt (2)', 'hn (2)', 'hk (2)', 'hu (2)', 'is (1)', 'ie (2)', 'it (2)', 'lv (1)', 'lt (1)', 'my (2)', 'mt (1)', 'mx (3)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (2)', 'pa (2)', 'pe (1)', 'ph (2)', 'pl (2)', 'pt (1)', 'sa (1)', 'sg (2)', 'sk (2)', 'es (3)', 'se (1)', 'ch (2)', 'tw (2)', 'tr (2)']",fi
1GsQwQOSAhn76MaVz5NXSq,Los Flamers,17362.0,39,"['cumbia del sureste', 'cumbia salvadorena']","['gt (1)', 'ni (1)']",gt
32ogthv0BdaSMPml02X9YB,The Cinematic Orchestra,577750.0,63,"['downtempo', 'electronica', 'ninja', 'nu jazz']","['co (1)', 'pt (1)', 'es (2)']",es
38VNGRG9Wz2FOBKAyA6HFv,Italian Somali,62084.0,41,['panamanian pop'],['pa (9)'],pa
4QrBoWLm2WNlPdbFhmlaUZ,KEVVO,448041.0,65,"['perreo', 'reggaeton', 'reggaeton flow', 'trap latino']","['ar (1)', 'bo (1)', 'cl (4)', 'co (2)', 'cr (1)', 'do (2)', 'ec (2)', 'sv (2)', 'gt (2)', 'hn (3)', 'ni (2)', 'pa (2)', 'py (2)', 'pe (2)', 'es (3)', 'uy (2)']",cl
5aKVNeiiEzFHZHKiPx5X9p,flowerboii,1038.0,35,[],"['at (1)', 'de (1)', 'ch (1)']",at
4Dcz7srpGyeBFxFpQTxlvC,Dante Spinetta,31515.0,38,"['argentine indie', 'argentine rock']","['ar (2)', 'uy (1)']",ar
7f4Wc2tQa8KLqRaAJDi50A,Yamkee Productions,1015.0,26,[],['do (1)'],do
5uCXJWo3WoXgqv3T1RlAbh,Katie Melua,483771.0,58,['uk pop'],['nl (1)'],nl
3GsYUkkdxEno2sunDQcRHo,ACTART,50433.0,40,"['thai indie pop', 'thai pop']",['th (2)'],th
6mHcziq4XT3ejLdrEM6xwk,Canking,8253.0,51,"['chill drill', 'melodic drill']",['gb (1)'],gb
04FsFHujpuqonrPXZrEJlK,Dev Negi,532150.0,64,"['desi pop', 'filmi', 'modern bollywood']",['in (3)'],in
0oXTS2yHUnuji1R7kc9J9a,Pascal Letoublon,88957.0,61,[],"['at (1)', 'be (1)', 'fi (1)', 'fr (1)', 'de (1)', 'lu (1)', 'ch (1)']",at
4HQzd6CvawmmIqU9nJ47E0,Prinssi Jusuf,1983.0,21,['finnish dance pop'],['fi (8)'],fi
0uGApGjjFXKwUOAqYBeX7B,Deepend,42031.0,62,"['deep house', 'deep tropical house', 'new french touch', 'pop dance', 'pop edm', 'tropical house']","['at (2)', 'cz (1)', 'fi (1)', 'hu (2)', 'lt (2)', 'lu (1)', 'ro (1)', 'sk (1)', 'se (2)']",at
3gxVNZELvJxlMo257VwRvC,Ex Rated Lover,4.0,0,[],['ua (1)'],ua
3k68C6mNMJL6OaAdWeW2ZF,Diego & Victor Hugo,2195484.0,71,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']","['br (18)', 'py (1)', 'pt (1)']",br
