,id,name,followers,popularity,genres,chart_hits,top_chart,x,y,degree
15870,2eSj64hhMVJPYbjpli6k4p,Karyendasoul,13381.0,35,['afro house'],['za (1)'],za,-17196.018125563452,139.1997275099404,11
15871,3kPEBSt7qgVoRZSbIXMr7W,GRAY,252755.0,56,['k-rap'],,,-22203.352661582154,3329.5598949417035,12
15872,5qZLYtTL3ldN6Uw7OXHESR,Sa4,241730.0,59,"['deep german hip hop', 'german hip hop', 'german underground rap']","['at (5)', 'de (14)', 'lu (4)', 'ch (5)']",de,-21958.490679654933,2349.906328811051,21
15873,5U1eJDpMKZiQustw16e0g2,Wasiu,7514.0,51,['canadian hip hop'],,,-22150.111779872503,1627.9324826728202,6
15874,40tNK2YedBV2jRFAHxpifB,David Tao,304540.0,53,"['c-pop', 'chinese r&b', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']","['hk (1)', 'tw (8)']",tw,-21425.372092329908,4845.961124439875,5
15875,37DcogqQdzygvHD7EifVx5,Trims,56.0,27,[],,,-20640.534750348437,3655.5292751216807,1
15876,03Qx159jmT9mvmw5YjzvAs,Melissa Robles,18823.0,57,[],,,-14423.159795720085,3332.5466473404526,7
15877,0WvvR3IA84PjCz0yddCnhl,Tayeb,245.0,21,[],,,-21866.135105125286,4026.520136070393,1
15878,0FpEluMjDj6Lvn1yHpMGIe,ASCO,3972.0,34,[],,,-18560.73057154189,5098.032265386327,4
15879,1qAOsY7jv9GFTv4HoVof5P,Three Man Down,934513.0,56,"['thai indie pop', 'thai pop']",['th (19)'],th,-25816.119114554283,14630.2679381352,2
15880,3OuJ9P2uw7g1Xx1aixQSCl,BENIM,5855.0,29,[],['se (2)'],se,21192.476641476234,-19805.631187690047,1
15881,1RPZu5nxPrakSD5NumbgSn,Lea Rue,11415.0,43,"['belgian edm', 'belgian pop']","['at (1)', 'be (3)', 'dk (1)', 'de (1)', 'lv (2)', 'lt (1)', 'no (2)', 'se (1)']",be,-19503.767794516232,3899.7924176523898,8
15882,6SYIsHAQ1sPokVxmzpaDBU,Kindness,83186.0,39,"['art pop', 'electropop', 'uk alternative pop']",,,-19421.188788475363,3275.4752222942398,4
15883,0bBz5bRBkExaej2HxtVfCw,347aidan,378894.0,69,['sad rap'],"['us (1)', 'at (1)', 'be (1)', 'ca (1)', 'co (1)', 'cz (2)', 'dk (1)', 'ee (2)', 'de (1)', 'id (1)', 'lv (2)', 'lt (1)', 'ph (1)', 'ru (1)', 'sa (1)', 'sk (2)', 'za (1)', 'ch (1)', 'ua (2)', 'vn (1)']",cz,-19977.118647795334,4393.2342769261495,5
15884,1MLxN8OJmUgNcyF68VWqXk,Campos,7.0,20,[],,,-15262.648956703657,5406.356569862191,1
15885,7HJDRQAfEcFiARVehhM6qD,Gloc 9,1110801.0,59,"['opm', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",['ph (3)'],ph,-20669.121118070678,18235.861372864558,77
15886,4mLYW48jy9Pwv6KpT74Evf,Big Scary,51945.0,38,"['australian indie', 'australian pop', 'indietronica']",['au (1)'],au,-19053.85085029105,1918.596329570639,4
15887,1vtKD9ZxSt9XvgyIdHcggA,Obregon,1676.0,21,['pop venezolano'],,,-16069.92722236264,3152.207732602877,2
15888,3DwcX6M6GF3KGWbVmfNp8G,Leon Ware,32021.0,44,"['classic soul', 'jazz funk', 'post-disco']",,,-18651.12680701307,5033.528436358107,4
15889,3dX0Nt3h9LJyAQ6LDYPkWl,Donvtello,5552.0,37,[],,,-25788.251460143278,480.4611944628134,2
15890,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,5020238.0,74,"['modern rock', 'rock']","['us (2)', 'gb (12)', 'ar (2)', 'au (2)', 'at (7)', 'be (3)', 'br (2)', 'bg (3)', 'ca (4)', 'cl (3)', 'co (2)', 'cr (1)', 'cz (2)', 'ec (1)', 'ee (10)', 'fi (1)', 'fr (2)', 'de (2)', 'gr (3)', 'hu (5)', 'is (12)', 'ie (13)', 'lv (18)', 'lt (12)', 'lu (3)', 'my (1)', 'mt (6)', 'mx (2)', 'nl (2)', 'nz (5)', 'no (1)', 'py (1)', 'pe (1)', 'pl (12)', 'pt (3)', 'sg (1)', 'sk (5)', 'es (1)', 'se (1)', 'ch (7)', 'tw (1)']",lv,-19150.000213040246,2950.8365004736256,5
15891,16E27V4q0TPZXIriwMYTWV,SANARI,104928.0,39,['japanese pop rap'],['jp (1)'],jp,-21171.052417725343,4654.117473516416,4
15892,2PpD3uapjVwWbLJI2qbG27,Hady Mirza,2417.0,23,['singaporean pop'],,,-17870.228690541422,11792.426064698435,2
15893,1oMKeiHXRkg7tNqwhaS3fu,MC Altaf,117726.0,50,"['desi hip hop', 'desi trap']",,,-19521.80312960476,9604.920525579286,5
15894,1buzCmyYZE4kcdLRudsb8V,Mikky Ekko,126498.0,65,['nashville indie'],,,-19429.697973283626,3791.831922576803,8
15895,0Lpr5wXzWLtDWm1SjNbpPb,Todd Rundgren,295921.0,56,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'zolo']",,,-20051.23030742384,4734.368876392871,4
15896,4QQEsGPD4wmoh9hIsKkQuN,Dj Sati Marconex,15947.0,51,"['funk mtg', 'funk viral']",,,-5217.2252960926435,8553.02514304698,11
15897,4TBJ8JSsEBYMJnxrtRheLc,Lil Baba,8895.0,41,[],,,-24336.9351795508,-3176.755789515377,3
15898,1LVJmmDVeDzg8uHHMBgorg,Mahesa,27567.0,28,"['dangdut', 'javanese dangdut']",,,-13309.022659256625,10966.079667108062,3
15899,3SwqynF0kqvqwKJX9EXEQ3,Pink Noise,3904.0,54,['sleep'],,,-22462.97164338047,16703.099909418284,1
15900,2VNZSddcy35cVmqYgtafLP,Bluebarry,200.0,29,[],,,-19606.335917354405,1227.1635173843435,1
15901,4zKJ1XxOT8g4oMGszn1idc,KIOKO,2527.0,23,['birmingham indie'],,,-18806.27533279636,7986.771308940731,2
15902,3I4ttwmYBwsR01fin6ItJR,Michael Mind Project,43625.0,42,"['hands up', 'pop house']",,,-19859.306746007966,4248.652183049805,6
15903,1wzDsC88hQYnT3yWtFQZH8,David Cuello,4567.0,27,[],['es (2)'],es,-14597.34544243622,3625.1898686925647,7
15904,2LjUrV4QgqFt4e7w5hCodG,Szidi Tobias,4075.0,28,"['czech folk', 'slovak pop']",,,-29614.417279446297,431.1325564768698,1
15905,3jPN2U65cMPzvozEBue5zp,SIDARTA,31493.0,60,"['greek pop', 'greek trap']","['cy (3)', 'gr (5)']",gr,-20988.76965142224,13040.900631667628,7
15906,3JQr8bw6qBKg1snoIe6cZv,Deeba Kiran,51.0,24,[],,,-19383.35471815584,15962.559466502094,1
15907,3xKmiuyEnbvjs3RM3LpGvE,Moska,7961.0,30,[],,,-16653.187015050313,4568.431521037348,2
15908,142YBUGmLWCJigFLzgguf8,Gang of Youths,337217.0,60,"['australian indie', 'modern rock']",['au (5)'],au,-18060.065557091388,1682.3459033233191,1
15909,1fS8o9T6LzbMTIWDqs6G5S,Killacat,2566.0,20,['italian reggae'],,,-19558.86078684588,4063.741847171024,4
15910,4dvZ0abeUaiHm7Fu9Gj0PQ,Eptic,182480.0,50,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'filthstep', 'melodic dubstep']",,,-18263.53160073757,4502.087489890593,9
15911,2Q3lHOnmm28s2m2huWPJIt,Errol Reid,382.0,33,[],,,-18886.073853086895,3370.2109270018827,2
15912,1f1ghk6CZMmEuPtjldEDkh,L Kimii,4633.0,36,['cubaton'],,,-14775.026884785193,2657.4910811561667,1
15913,5CVEMruw5MzbfRdfImi2AX,Deltatron,1530.0,25,"['moombahton', 'neoperreo', 'trap peruano']",,,-15890.417474204842,4987.179393379922,1
15914,3NOdPmpix7Jh3q1NEfw7bE,Jay y el Punto,2356.0,30,['reggaeton colombiano'],['es (1)'],es,-14337.01016250779,4197.64584996628,9
15915,3WLVEbpQIsYvDslZadgxO2,Lady Yuliana,74734.0,36,['musica popular colombiana'],,,-12760.52533101592,1452.5029420471808,1
15916,4ec09tknYr0531ivdBMNIg,Vidar Villa,29413.0,48,['norwegian pop'],['no (25)'],no,-18985.514698889132,5097.95788024802,7
15917,0EhiryMrdvuoQeN63sHXyS,DJ Cris Fontedofunk,465.0,20,[],,,-5087.057767180522,8791.89170203805,4
15918,3Fe3yv5ZGCwcaMnlBltuT2,Unge Ferrari,52155.0,49,"['norwegian indie', 'norwegian pop', 'norwegian pop rap', 'scandinavian r&b']",['no (18)'],no,-19751.681389565005,4833.169220883394,30
15919,2MsSx2rD8ZrRQ5ShTnLE22,J-Boy,27.0,22,[],,,-21358.823069358546,-678.667381665638,2
15920,1HPW4jeRjXBFRoUnSvBzoD,Destroy Lonely,127088.0,67,"['pluggnb', 'vapor trap']",,,-19331.407779946894,2709.2442585599297,1
15921,2zM3WQIFm6HqkZskSjZSGU,Silvio Ecomo,2120.0,21,[],,,-18202.55152796039,4686.687973458179,7
15922,72lj5ljG7NXcIAdJw82Q7n,LIAM,415.0,26,[],,,-17859.40460706126,4723.125113670497,1
15923,0C8Tdbzb05PRgz58aKN5gc,Tommy Vext,95.0,32,[],,,-19695.514862215612,2885.68026652221,1
15924,3LZCMaZWwvhYyQeEfWgVdY,Bispo,192095.0,50,['hip hop tuga'],['pt (15)'],pt,-11509.81336902881,6044.02846302652,14
15925,2jXwYLNnCxNavms4mc1DYM,Lil AJ,12249.0,26,"['cali rap', 'west coast trap']",,,-17571.71093396195,3524.2633155572007,1
15926,00hURkEXPcbILpYmjfo9eR,Eleven One,33.0,41,[],,,-14082.57706725227,3846.276780692078,3
15927,0Al6UrNwJMTh0UeCLFkfA3,Helena,312.0,27,[],,,-20234.438839800383,4268.460235011261,1
15928,3pnHEUKevBqj5yqYBIvVs6,Yak Yola,9256.0,31,"['philly drill', 'philly rap']",,,-18211.00925539889,2641.322834819764,1
15929,21eAoot8lInDuvKX0c4xNV,oom,2.0,32,[],,,-28907.965094374355,17079.932050241263,1
15930,4h6Eg0dBZ4Fr8vRcSn8r5r,Sharo Towers,1427.0,45,[],,,-14793.742636758145,3821.266523036451,10
15931,1VTsa5QAJvlbP6dFUd4gpM,Tiny Jackal,14499.0,31,"['greek hip hop', 'greek underground rap']",,,-23389.386003413874,19053.021879321383,2
15932,0LikRZIcLgKr4L7a37xpmx,Harjit Harman,302274.0,49,"['bhangra', 'punjabi pop']",,,-19239.88247250652,16509.499980001598,2
15933,0xZwORYpYLpTBN8LWW812V,Imad Royal,32.0,25,[],,,-20686.354230840992,4523.756514156161,1
15934,0vxi8y8ALEjqFrDum0Oc4Z,Tokio Myers,126237.0,35,['uk alternative pop'],,,-19032.83295114938,5393.902958715552,2
15935,2gTcdmBwgyh3EORKIXCzlw,El Profesor,71324.0,52,['house'],"['at (1)', 'be (1)', 'cy (1)', 'fr (1)', 'de (2)', 'gr (1)', 'il (1)', 'lu (1)', 'pl (1)', 'sk (1)', 'se (1)', 'ch (1)']",de,-18787.11699318735,3293.925687243388,7
15936,50o63K3IrY47g46E8R071Y,Thomas Acda,4442.0,48,"['dutch cabaret', 'dutch pop']",['nl (2)'],nl,-20869.80996488696,3752.4118687465098,9
15937,4ZUg3IUvAPAl8coXQAxaXd,Lucas Nord,9469.0,48,['progressive electro house'],,,-18865.992008216286,3571.3178567303107,8
15938,5yMkHmsdRZA4OVeCylF4xU,Rhys,38163.0,45,"['norwegian pop', 'swedish pop']","['fi (1)', 'no (4)', 'se (5)']",se,-18635.78573021039,3800.3912761461975,5
15939,32DuKytBMZn90iqyh2HEdc,Cuban Doll,478076.0,39,"['dfw rap', 'trap queen', 'viral rap']",,,-17861.738061202035,3489.7806237068853,3
15940,0Eo6QaySFoR7gfayBUMP9E,Markus Salo,553.0,28,['iskelma'],,,-16174.748033729376,15358.698500961373,1
15941,3oKRxpszQKUjjaHz388fVA,Parcels,591981.0,64,"['aussietronica', 'indie soul']",['fr (1)'],fr,-19363.519132579615,2551.0619519107336,12
15942,17Vw9uuOYB7XYjPt0LNFN0,Machine Girl,237797.0,57,['digital hardcore'],,,-22027.914923170858,8042.1863510476705,1
15943,00uXVqvrrbABPSN4M8zFyK,Avae,2238.0,22,[],,,-19999.42224702955,2528.9414226075683,1
15944,1a7aOqigZ5aWIaagMLlHC4,The Galaxy,14262.0,30,[],,,-19014.144988634936,4449.644701735487,4
15945,0Uit4gta4PrT7HvUe8W2Xo,Natalia Oreiro,64364.0,47,['pop argentino'],['uy (1)'],uy,-13687.877480242703,2914.376331989761,13
15946,3VXCvo9Sr0hbZ4mk6VOKBs,Ivy Lab,66163.0,45,"['electronic trap', 'halftime dnb', 'liquid funk', 'vapor twitch']",,,-19886.018544184906,2539.859983649516,2
15947,4qATC2dhGzKcVBLuNavPsU,Frank Lee White,128.0,26,[],,,-17800.513300966508,4982.033536287842,1
15948,0CTsAQUsaIlOzhY4wOaaEQ,Maxi Tolosa,16731.0,47,[],,,-10549.3876860481,1492.3737671328784,5
15949,64hHJnx8pyEgO9q8s3UAtN,Suite 16,7312.0,30,[],['no (2)'],no,-18678.43958431802,1631.455290382976,1
15950,56QlZ0AFfkaaHyANLVkg5h,Calypso Rose,66545.0,49,"['calypso', 'trinidadian reggae', 'world']",,,-17587.563007668068,4629.164035171168,3
15951,0nhJMRcwWkTzBugKJicOc5,Mark Pelli,5188.0,20,[],,,-22921.684981221602,5813.349171701282,1
15952,0GZ65zwBwkkwGNJ3zagtTZ,millennium parade,138332.0,53,['japanese electropop'],['jp (5)'],jp,-18622.154551190888,5559.767710522459,4
15953,4FG27h3EzTkxI1YDnHhuRW,Sandoval,694685.0,54,"['latin arena pop', 'latin pop', 'mexican pop']",,,-14809.012806328294,3039.8926340981325,2
15954,7G7KvDCLdVG0Ok511Iqc9U,Disco Fries,29202.0,50,"['deep tropical house', 'edm', 'electro house', 'pop dance', 'pop edm']",,,-17832.73456957453,4057.491430891293,18
15955,16XP6b4v1MdN8UYRBlgVKn,Leonidas Kavakos,16224.0,39,"['classical performance', 'violin']",,,-25579.273302993195,12873.543835437169,3
15956,0yuGDuV5hvNFVUZx3HzZGS,Marek Piekarczyk,3358.0,20,[],,,-26940.455920635217,-2159.8739717172502,1
15957,18q7YToGWoBgzYaveHz6HK,Douglas Moda,33.0,27,[],,,-8849.128052891137,7380.87590616193,1
15958,3ZtIhDSOuRkpDyqjx53X1R,Esteman,279026.0,62,"['colombian indie', 'latin alternative', 'latin rock', 'tropical alternativo']","['ru (1)', 'ua (1)']",ru,-14809.78119097112,3512.686950636418,25
15959,2r8r62VGJKGi463aH1HJUZ,Kirko Bangz,673285.0,52,"['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,-17833.974005692442,5124.891658750984,12
15960,31kG0JypoJkfxkNJAzVOEr,Despo Rutti,52095.0,34,"['french hip hop', 'pop urbaine']",,,-21500.768768834267,2889.0775551225856,4
15961,0J9zI7ZZt5me1uWTbz3w4n,DJ Loiro,4.0,20,[],,,-5401.99952269866,8941.344825299504,2
15962,1Z4FZB4BeiMb5JGoQ0QxkP,Adam De Great,612.0,26,[],,,-20264.728274392583,4270.345011007204,3
15963,0xQwD1OhOngcnNH18m0jjH,Hasan Shah,6492.0,31,['danish pop'],['dk (3)'],dk,-20093.260991039806,2748.0540457952925,2
15964,1Su706KJL5OFFqpbaTmw25,Little League,1447.0,35,[],,,-19781.0496064226,3335.875701365904,1
15965,6Ql5ZUhTCAn62skkbRJWCq,DJ JEEZY,5062.0,45,['german hip hop'],"['at (4)', 'de (5)', 'lu (1)', 'ch (3)']",de,-21406.069861513784,3349.9859688677593,12
15966,4kx4vo1Uqf8ykwcOPVMvGD,Laura Luppino,365.0,25,[],,,-22116.002470195548,2768.2073305831436,1
15967,6RbMbk3ESABRfeSQvHIH9L,Animal Feelings,3399.0,29,[],,,-16222.226247007267,4300.842845419035,3
15968,3zd0G5yKn8uesJDWzkAnDD,FENDIGLOCK,21288.0,38,"['russian hip hop', 'russian trap']",,,-24331.626892124277,2591.296404210031,4
15969,2srKOALVfCQRti28skrHLf,Johnny Dorelli,22259.0,33,"['classic italian pop', 'italian lounge', 'swing italiano']",,,-21215.059242285733,6590.321645486777,1
15970,1GzPQER4nQ0rbeSVXulWin,Katharina von Keller,0.0,31,[],,,-21861.76188865276,3112.6305869998723,1
15971,5SviRqgYXc1nVR7XnA0cKS,Yonny Atella,49.0,33,[],,,-17094.920172508362,2820.7097019447574,1
15972,25ewyBjApCPuh0atQYwbiI,DJ Afrojack,2324.0,20,[],,,-19392.639703336088,4628.454296489453,3
15973,3ygJTpJJIK7eEeC2EFRl9D,Alcolirykoz,172355.0,55,"['colombian hip hop', 'colombian rock', 'rap conciencia']",['co (1)'],co,-16305.777616062293,1827.6692601804223,18
15974,38PzLQE4GW8o7A18oGhi0x,dazy,5087.0,74,[],,,-17336.790532397703,3840.5660483577235,5
15975,6FBDaR13swtiWwGhX1WQsP,blink-182,7087305.0,76,"['pop punk', 'punk', 'rock', 'socal pop punk']","['us (6)', 'gb (5)', 'au (3)', 'at (1)', 'be (1)', 'br (2)', 'bg (1)', 'ca (2)', 'cz (2)', 'ee (1)', 'gr (1)', 'hu (1)', 'id (3)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'nz (1)', 'pa (1)', 'py (1)', 'pl (1)', 'pt (1)', 'sa (1)', 'sg (1)', 'sk (2)', 'ch (1)']",us,-18644.62213387878,3456.266137251018,7
15976,0nR2nxfhWeCuL13eABr4r9,Palermo,518.0,20,[],,,-27370.36199276389,583.408077201143,1
15977,4ogvuDRerGhZfSf7TtzHlr,Israel Kamakawiwo'ole,420111.0,61,['hawaiian'],['fr (1)'],fr,-18382.818105082613,3107.1195438574996,2
15978,0bkiaRA21d4VkUckWX7hQk,Honso,228.0,23,[],,,-20034.439460950918,3563.9508369642267,1
15979,26WuprsX7JRG69T0PXkze4,Quruli,297887.0,50,"['j-pop', 'j-rock', 'japanese alternative pop', 'japanese alternative rock', 'shibuya-kei']",['jp (2)'],jp,-10823.680203401938,885.1235967962918,2
15980,4cgBCGxtlfap2g6jveB7du,Afgan,1525238.0,64,"['indonesian pop', 'malaysian pop']","['id (9)', 'my (2)']",id,-18880.043841569663,8437.41964716052,18
15981,1I7RPyc2iQvqwHX1XDymUf,Alberi Alti,183.0,35,[],,,-18687.001269111683,5293.178015810035,1
15982,29umRgJCe6MeepDOqSaiRb,Deepu,200928.0,45,['tollywood'],,,-20824.619437595797,19243.09651182617,4
15983,2AEpvZkBjqbmEiojWgZmub,Celestal,1350.0,44,[],['it (1)'],it,-18509.261213105718,4807.685842047899,18
15984,6ZtLRqHEkAXPWVw0eRbDac,Jeeiph,205552.0,53,"['trap latino', 'trap venezolano']","['ar (1)', 'bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)', 'es (1)', 'uy (1)', 'ad (1)']",ar,-13584.929246173535,3329.9615164553343,21
15985,1WD5Hdopwbbx8OdDR6jRZI,Jon,3832.0,35,['scandipop'],,,-19018.722612094134,4719.834071921883,4
15986,0VyVI2zGDVeE4YEQkKHzwa,Corey Gunz,1005.0,22,[],,,-18058.785797284138,4054.604234455295,4
15987,12OdTznJxOJh80qNTgNkiO,Kausar Jamot,198.0,36,[],,,-19451.294486040948,17190.93432953043,3
15988,56OjNTX2bkrdGcB0staUOV,A-Wall,48258.0,60,['bedroom pop'],"['us (1)', 'au (1)', 'ca (1)', 'ee (1)', 'id (1)', 'lv (1)', 'lt (1)', 'my (1)', 'nz (1)', 'ph (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'ae (1)']",us,-18861.16935462809,4954.159714986618,4
15989,1FOT6e8G1FnUBH1LDNX0X1,Kosmo Da Gun,1154.0,28,['rap tuga underground'],,,-11788.759928098756,5791.795399440391,3
15990,0P54cVemq1DCHUfUMlWAoN,TOBi,61501.0,46,"['canadian contemporary r&b', 'canadian hip hop']",,,-19254.523211951855,3331.517050022223,7
15991,0l89yLgeWQuq3XUgx1ZtRJ,Thicano Beatz,106.0,28,[],,,-5562.635228724032,7401.4521386577835,1
15992,6lZ9MW0eEVePXdpa87Wag4,DIKKE,9845.0,50,"['dutch hip hop', 'vlaamse rap']","['be (4)', 'nl (1)']",be,-21058.215607152448,3073.4283003038313,16
15993,7o7mC95EDbJKTcPAAs8C3r,Big Gigantic,241837.0,56,"['edm', 'electronic trap', 'electropop', 'indie poptimism', 'vapor twitch']","['bg (1)', 'gr (1)', 'lv (1)', 'lt (1)', 'sk (1)']",bg,-19558.70704899153,3822.5000197610884,75
15994,2qsaCzPED3iK3HIRLOtRMW,Sapi Tha King,547.0,30,[],,,-25764.954040922566,-841.5057865587463,7
15995,0I23ZjoDqCuvH7tyxEkg8d,Yorking HB,1415.0,22,[],,,-12644.44922806285,1610.1377685382536,1
15996,2oBG74gAocPMFv6Ij9ykdo,Seedhe Maut,216108.0,54,"['desi hip hop', 'hindi hip hop', 'indian indie']",['in (1)'],in,-19408.196848577878,11481.064523876947,14
15997,0mUIey7n1U90IScto35rX7,Dave Thomas Junior,31107.0,45,"['indiecoustica', 'pop folk']",,,-19639.37754700704,3817.202371879477,2
15998,4YxOSRWSET3zYduQyQyPFa,DJAANY,7121.0,38,"['bulgarian hip hop', 'bulgarian pop']",['bg (3)'],bg,-22527.475976290087,9177.303435182028,8
15999,46S69U7PXsn0Byc7nJhJOd,Benedict Cumberbatch,8598.0,28,[],,,-21571.577694574287,7891.283606963187,1
16000,3CeJdPAHrJiuGz0qoTEMNb,ACBG,275.0,20,['bulgarian hip hop'],,,-22015.6242583006,8726.404529792035,1
16001,21RsSGV4oKas9qh7gIOqmz,Jordan Calloway,75.0,21,[],,,-19302.670974504737,-6086.5238916331855,1
16002,1OUylyH2arsswxRe6dOz3i,Taylor Leonhardt,9540.0,41,"['christian indie', 'indiecoustica']",,,-19836.096865488864,6477.37928802334,1
16003,2Vd2ZmSFVZ9LEwHeJ8vf7U,Miss Palmer,2045.0,43,[],,,-18143.551857926122,3834.3421463454897,7
16004,1s1kprQ0YxAfGStUKtO3n7,Maicke Casiano,430.0,32,[],,,-14488.876951368522,2631.596500942246,3
16005,2k0pCkyV6hDINP2SL9A155,Gabriella Quevedo,16660.0,27,['acoustic guitar cover'],,,7535.099068597698,12453.687400380426,1
16006,4HiLipaDjOwRkhJlk5s1uT,Jae Stephens,33347.0,43,['indie r&b'],,,-20007.9880636209,2611.379417686885,2
16007,0XtZe2I85XkMTQP2SVt0FE,Da Chick,6197.0,20,"['nu disco', 'portuguese indie']",,,-12385.553391586032,5163.795166861887,2
16008,5VsOThWOagH8C8gCvIy13k,Penguin Prison,66189.0,44,"['alternative dance', 'chillwave', 'indie poptimism', 'indietronica', 'nu disco', 'shimmer pop']",['fr (1)'],fr,-18906.340862466586,3591.977825046086,27
16009,2h3ooJn8m8X8cL2g1BZ1Rd,Yard Act,57489.0,45,"['chamber psych', 'indie rock', 'modern rock', 'uk post-punk revival']",,,-20249.409589988976,5981.516570326142,1
16010,2JX4h8xm0hNxCB0aNBWzyi,Gyptian,516417.0,56,"['conscious hip hop', 'dancehall', 'reggae fusion']",,,-17650.14971872891,4542.9446626773615,9
16011,70Bd6mI3Ni8zPn9TEmCSyG,Jungl,176.0,38,[],,,-14839.065246454593,3375.197748262733,6
16012,5KPid3HkjjnBN4PeUqllHC,Enoo Napa,14899.0,32,"['afro house', 'south african house']",,,-16099.673799001115,-287.2616684603269,3
